publishedAt,platfrom,authorDisplayName,likeCount,textDisplay,label
07/02/2025,tiktok,jeunglelomunawirc,0,anak susah makan mkan sayur kacg drmh ssh mkn aplgi sklhn mkn gratis mkn bilang enk ktnya mnding gratis didik,negatif
03/02/2025,tiktok,user52200900593,0,presiden sekolah gerat tolong makan seko makan gerat rumah makan angin presiden,negatif
02/02/2025,tiktok,ahmadbustomi233,0,smp ku dorong,negatif
03/02/2025,tiktok,user3918150622716,0,kacau kaya bilang enak miskin enak harap makan kasih makan kaya,positif
04/02/2025,tiktok,root.beer666,1437,pangkas anggar polri tengah,negatif
26/01/2025,tiktok,xtransporterpian,10,the real omon,negatif
04/02/2025,tiktok,fendhyfendhi,0,preet,negatif
14/02/2025,tiktok,dfour_nasution,0,ok gas ok gas,netral
12/02/2025,tiktok,kedairegend,0,up,positif
13/02/2025,tiktok,ohhmyrin,644,pangkas tunjang dpr,negatif
28/03/2025,tiktok,rengblater_,1961,prabowo makan biar tanggung tua tua kasih kerja layak,negatif
28/03/2025,tiktok,tokotipa,2245,makan gizi gratis daerah t desa angka gizi,netral
28/03/2025,tiktok,panggilakumar,2220,anak makan gratis ortunya pecat gegara anggar pangkas sedih gimana,negatif
28/03/2025,tiktok,jeffreyfransiscus,44,pangkas dpr anggar salur wakil rakyat langsung rakyat,negatif
28/03/2025,tiktok,saling.berbagi57,456,henti program lambat ntqhlah mungkij gengsi malu,negatif
28/03/2025,tiktok,nitizenmahabenar,87,kabinet ramping boros anggar bayang kabinet gaji tunjang mobil dinas,negatif
28/03/2025,tiktok,itsmegendukan,288,prabowo kaji ulang program tinjau giat prioritas sifat urgensi kesan buru,negatif
28/03/2025,tiktok,orang.anu,14,mbg terap daerah kurang gizi,netral
28/03/2025,tiktok,viewers788,96,program rakyat tuju baik fokus didik sekolah ilmu modal kelak fokus kerja cari makan masalag gizi gantung dapat berarfi butuh lapang kerja gaji layak,netral
28/03/2025,tiktok,nannaachy,0,pangkas anggran operasional jabat pangkas atk dan lain lain tunjang kerja kantor,negatif
28/03/2025,tiktok,riera292,0,gaji tunjang anggota dewan sentuh pns gaji utang bank sasar,negatif
28/03/2025,tiktok,asrofi.andirin,1,moga pangkas tunjang dpr gaji,negatif
28/03/2025,tiktok,mytra8791,12,sayang pnyebutan mangkas gaji anggota dpr,negatif
28/03/2025,tiktok,iwnn49,11,sesal prabowo,negatif
28/03/2025,tiktok,dadangsukangaji,66,siswa makan gratis keluarga makan,negatif
28/03/2025,tiktok,syaifullahiful415,0,real omn omn,negatif
28/03/2025,tiktok,sulaiman.ajja7,0,pret,negatif
28/03/2025,tiktok,wasitowasit21,0,pret,negatif
28/03/2025,tiktok,miasafani0,0,pret,negatif
28/03/2025,tiktok,kacit1103,155,dukung prabowo kali pilih prabowo tuju program makan gratis sekolah gratis,negatif
28/03/2025,tiktok,ediiasgae,101,duit darimana uang bapa bilang,negatif
28/03/2025,tiktok,saprudinkambat,70,anak indonesia makan gizi tua kerja gajih layak,negatif
28/03/2025,tiktok,thewatchesofswitzerland,31,preet rupiah anjlok,negatif
31/03/2025,tiktok,ether_kaghe,36,anak lapar kasih kerja hasil bgtu uang makan gizi anak,negatif
28/03/2025,tiktok,zona_stone14,30,bohong eh,negatif
28/03/2025,tiktok,saifsibli,12,konsep salah buka lapang kerja banyak kepala keluarga ng makan gizi,negatif
29/03/2025,tiktok,husen.alfarizi05,17,lapang kerja utama biarah sebage makan,negatif
29/03/2025,tiktok,kangojos,5,omon omon,negatif
28/03/2025,tiktok,berjan99,7,didik gratis makan gratis rawan seleweng anak makan gratis tidak punya kerja,negatif
28/03/2025,tiktok,mr.chikara27,7,pidato lucu,negatif
07/04/2025,tiktok,dikuy196,13,maaf relistis kakak sarjana bukanx korban program,negatif
28/03/2025,tiktok,www.tiktok.romans.com,18,pidato presiden pidato jokowi investor ratus ikn,negatif
29/03/2025,tiktok,al.fatan03,7,program makan gratis solusi lapang kerja tingkat rakyat gizi kpada anak,negatif
28/03/2025,tiktok,sonirahmatxq,5,kakak sarjana,negatif
29/03/2025,tiktok,ssarden.sarden,6,sekolah gratis,negatif
04/04/2025,tiktok,012sdjehynbs,5,maaf rupiah ribu hidang gizi gedebong pisang gizi,negatif
29/03/2025,tiktok,putrazaman177,5,didik gratis mncptkn sdm unggul makan anak biar tua mnckpi ciptkn lpngn krj a,negatif
07/04/2025,tiktok,zorro046,5,rakyat sejahtera gratis,negatif
02/04/2025,tiktok,ezhasyaf,13,anak anak abg beda kota lapor makan gratis tertawa,negatif
29/03/2025,tiktok,muchtarmsimamora,7,didik gratis penting bos urus makan urus perintah siswa makan keluarga,negatif
28/03/2025,tiktok,mon.kalapet,2,kiamat sulusinya,negatif
28/03/2025,tiktok,erfanefendy47,4,anak lapar sekolah didik gratis top dolar kabar,negatif
28/03/2025,tiktok,hamsyah794,4,mkn siang menu nasi tempe telur potong sayur kangkung,negatif
29/03/2025,tiktok,gedabrus.6,2,program konyol,negatif
29/03/2025,tiktok,dedikumpay,3,mkanan gratis wo lpngn krj siap mkn,negatif
29/03/2025,tiktok,andi_susanto69,3,program jalan efektif daerah jalan,negatif
31/03/2025,tiktok,30419283569,3,makan gaji berani berani gaji rayat miskin juta bulan p mahpud mana sumber sita hasil koruktor oke,negatif
28/03/2025,tiktok,intanrambung2717,1,anak anak cuman kenyang pagi siang sore malam lapar orang tua anggur efek phk masal efek asa mbg,negatif
28/03/2025,tiktok,kholis3144,4,lapar lapang kerja luas bangga sanjung intern negri,negatif
29/03/2025,tiktok,erynakotri,2,masya allah umur presiden,positif
29/03/2025,tiktok,ryo_utama,2,butuh lapang kerja gaji umr rata surat surat mudah nama pintu sesuai ktp milik,negatif
28/03/2025,tiktok,siskaa8902,1,jaman anak sekolah perut kosong isi penuh berangkat sekolah,negatif
28/03/2025,tiktok,noorfarid45,1,bismillahirrahmanirrahim moga program jalan lancar habis lebaran gabung moga ladang rizki buat yaallah,positif
29/03/2025,tiktok,user2576003757186,1,butuh rayat lapang kerja,negatif
28/03/2025,tiktok,nonajawa0810,1,dar foodtray sus beli uang,netral
28/03/2025,tiktok,dhetomo,1,prioritas utama perhati gizi muncul sdm unggul,positif
29/03/2025,tiktok,alexbohimea,1,mikirin lapang kerja makan gizi urus,negatif
29/03/2025,tiktok,faisal.cammay,4,sekolah gratis anak bangsa cerdas sekolah anak sekolah makan gizi bpknya didik gratis oke,negatif
29/03/2025,tiktok,kodok261,3,nguntal,negatif
29/03/2025,tiktok,fahriputrapratama03,3,golek kerjo soro sing pikir panggah mangan wae,negatif
29/03/2025,tiktok,jumalispdi,1,kerja perut kenyang makan gratis rakyat susah lapang kerja,negatif
29/03/2025,tiktok,indrypatricya,1,amin ntt,positif
30/03/2025,tiktok,binamulia_homeschooling,1,allah tolong selamat negeri,negatif
29/03/2025,tiktok,aquarius00.com,1,sehat prabowo subianto terima kasih,positif
29/03/2025,tiktok,faisal.cammay,3,ajar program provinsi terima,negatif
28/03/2025,tiktok,armanlins,3,sekolah gratis obat gratis makan makan anak,negatif
29/03/2025,tiktok,ponpes_almubarok_sumbawa,1,maju presiden prabowo wujud impi mu indonesia emas,positif
29/03/2025,tiktok,yonjayagypsum,2,anak indonesia makan gizi tua kerja gajih layak,negatif
28/03/2025,tiktok,elimsonsitorustorus,2,masyarakat lembu pelihara ayam ternak,negatif
28/03/2025,tiktok,mizharione,2,perlu kerja hidup keluarga mbg,negatif
28/03/2025,tiktok,krisnna76,2,didik gratis lks bayar,negatif
31/03/2025,tiktok,kamuadaakay,1,lapang kerja ayo yok,negatif
28/03/2025,tiktok,jelangkung.co12,2,pengaruh kasih makan lebih baik kasih gratis kuliah,negatif
29/03/2025,tiktok,raden.raden0558,2,mikir makan haji,negatif
29/03/2025,tiktok,muhammad.habibie81,1,bayang juta kali ribu triliun hari darimana duit bulan triliun,negatif
02/04/2025,tiktok,nasirkono,1,coba uang langsung murid,negatif
28/03/2025,tiktok,jekirocon,1,cari kerja susah kak boro thr kerja beli baju keluarga susah,negatif
29/03/2025,tiktok,sarwin4788,1,sembilan bahan pokok stabil alhamdulillah lau anak kmi makn ttpi harga smbako trllu tingi,negatif
29/03/2025,tiktok,imroenwahyoedi,1,tuju program makan gizi gratis bagi tugas bgn dapur makan gizi gratis proses bangun,positif
29/03/2025,tiktok,bafuc8,1,mimpi gratis,negatif
28/03/2025,tiktok,thecaptaen555,1,kbb bosque tambah viral vendors bayar,negatif
16/05/2025,tiktok,deni.iskandar49,1,mudah cari kerja jamin anak anak makan gizi x hari makan gizi,negatif
29/03/2025,tiktok,yhara72,1,bapak kasih kerja biar bapak cari makan anak,negatif
28/03/2025,tiktok,wongcilik_49galangsatria,1,bulan,negatif
28/03/2025,tiktok,princess.prince_21,3,makan gratis lebeh sekolah gratis banyak guru didik,negatif
28/03/2025,tiktok,deorif111,2,pribadi prabowo tuju lapang kerja muda kurang anggur anak makan gratis sekolah pulang sekolah puasa,negatif
28/03/2025,tiktok,rizqy571,2,sekolah gratis,negatif
08/05/2025,tiktok,rarag474,1,cek program mbg,netral
29/03/2025,tiktok,maulana_misaja,1,uhuy,netral
19/05/2025,tiktok,dandidut_,1,langkah anggar stunting alih drpd rapat sosialisasi,positif
28/03/2025,tiktok,sinerkons.arc,2,,netral
18/04/2025,tiktok,kkkdkfjfjcbd3,1,madura,negatif
28/03/2025,tiktok,srihanda93,1,ternak tani rasa dampak,negatif
29/03/2025,tiktok,muntu.malewank,1,prabowo makan siang gratis harga ribu,negatif
18/04/2025,tiktok,sadjiana,0,uang,negatif
28/03/2025,tiktok,abdul.kholiq727,0,besar ruwet,negatif
28/03/2025,tiktok,zein.mustafa8,0,alhamdulillah saran dana mbg potong apbn triwulan desember jalan bareng,positif
28/03/2025,tiktok,awasasugalak,0,bahaya klu dilanjutlna makan gizi,negatif
28/03/2025,tiktok,anjjaiiikun,0,anak tk ban,negatif
02/05/2025,tiktok,rody.yang,0,anak mati lapar,negatif
28/03/2025,tiktok,steven.tapilaha,0,ijin bapa buka skolah sppi ambon malu bp mohon tunjuk,negatif
29/03/2025,tiktok,agusnugroho524,0,pingin ngguyu krungu pidato mu,negatif
21/04/2025,tiktok,hasbullahbukhari,0,semangat presiden,positif
28/03/2025,tiktok,med1_n0mansyah,0,target,negatif
28/03/2025,tiktok,ahmadtaufik3836,0,kaya,netral
04/04/2025,tiktok,radeeka_,5,lapang kerja luas,negatif
28/03/2025,tiktok,nino.musa5,1,presiden sya relwan sppg tamako kabupaten sangihe propinsi sulawesi bulan rawan krja keluar mbg,negatif
29/03/2025,tiktok,akun_yang_kosong,0,mimpi,negatif
28/03/2025,tiktok,dka654,0,bangun dapur bgn berantas kutip kutip beban untung tipis resiko coba cek atek holder jalur tentu titik oknum manfaat titik jadi bergaining jatah porsi,negatif
03/04/2025,tiktok,wldnmbrk._,0,gaji gaji gaji,negatif
02/06/2025,tiktok,nayadewi18,0,juta x ribu,negatif
03/04/2025,tiktok,dedydjoy,0,omong opo ae,negatif
29/03/2025,tiktok,alambasri123,0,program sekolah gratis the bas,negatif
30/03/2025,tiktok,tonnysarituapurba,0,capai juta anak terima,negatif
28/03/2025,tiktok,tanjung3056,0,sekolah bayar dp makan,negatif
28/03/2025,tiktok,sevtian_blast,0,umum sppi kelar,negatif
28/03/2025,tiktok,rakyate.mulyono,0,awas omon blunder,negatif
31/03/2025,tiktok,muhammad_didi_,0,,netral
29/03/2025,tiktok,sidongguyu,0,makan gratis sekolah gratis serius,netral
21/04/2025,tiktok,sodagembiraaa1,0,bayar pajak manfaat gaiss ambil oknum koruptor,positif
31/03/2025,tiktok,kamalqaisar,0,coba target loker jt,negatif
29/03/2025,tiktok,jk15641,0,uwang,negatif
28/03/2025,tiktok,user45378039614238,0,target hasil anak sekolah kasih kail kasih ikan,negatif
06/04/2025,tiktok,maulani_lannie,0,ning didik gratis sd kuliah didik murah ekonomi ortunya makan anak suka sedih klu lihat anak kuliah putus sekolah aduh sedih pokok,negatif
29/03/2025,tiktok,darius8391,0,op ya,netral
29/03/2025,tiktok,_holly.ak,0,sehat prabowo,positif
19/05/2025,tiktok,jaenal141,0,jahat kelamin hji prabowo sekolah gratis,negatif
28/03/2025,tiktok,aji5897,0,dongeng,negatif
29/03/2025,tiktok,ajudan1889,0,bapak kasih kerja kasih makan anak,negatif
05/05/2025,tiktok,whatuwantaaa,0,kacau,negatif
29/03/2025,tiktok,lindabissilisin,0,sekolah gratis,negatif
29/03/2025,tiktok,nunsana.71,0,tuju pikir guru jt dibuln januari april,negatif
03/04/2025,tiktok,pur..kletek,0,jalan makan gratis i magrip masjid,positif
29/03/2025,tiktok,ebagkancil,0,anak skolah biaya mbg,negatif
21/04/2025,tiktok,eko84367,0,mulyono,negatif
28/03/2025,tiktok,rendy89_,0,iyaa,netral
28/03/2025,tiktok,yudhaalvianto5,0,coba makan gratis efek,negatif
29/03/2025,tiktok,bangipin98,0,program mangkas anggar,negatif
01/04/2025,tiktok,banglukisepeda,0,banyak makan mandiri bantu makan gizi,negatif
28/03/2025,tiktok,iwankonsaka30,0,rekrut bos,negatif
28/03/2025,tiktok,bpom333,0,lowong boss gantung luas hubung wlapun buka lowong kerja ttap kiper,negatif
29/03/2025,tiktok,habibi.muh,0,mitra presiden bantu ompreng,negatif
28/03/2025,tiktok,487.akbarkhadafi178,0,butuh kerja bapaknsediakan kerja makan,negatif
28/03/2025,tiktok,saedahskolastika,0,dalam sentuh nyampek,negatif
29/03/2025,tiktok,matacinta05,0,program tumbuh generasi indonesia tantang global saing era ketat butuh generasi kuat cerdas religius program tingkat daya sehat anak suplai cerdas otak salutt presiden prabowo,positif
17/05/2025,tiktok,islamstory05,0,kola,negatif
28/03/2025,tiktok,ajoh1581,0,tuju program gratis,negatif
29/03/2025,tiktok,abasgroup,0,bayar,positif
28/03/2025,tiktok,budicaio,0,kasi mknnya pas siang brangkt sekolah perut kosong,negatif
29/03/2025,tiktok,etiktejal,0,hapus pkh pa presiden lebihbaik makan gizi grts pkh kbnykn miskin,negatif
29/03/2025,tiktok,ekowartono1,0,mkn gizi mna jalan ya berjaln janji kampung desa dahulu janji,negatif
29/03/2025,tiktok,1cik_dung,0,mantap cucu ku sehat gizi biaya,negatif
29/03/2025,tiktok,_duadua223,0,tuju prabowo,positif
29/03/2025,tiktok,onealbida,0,btuh makan gratis btuh kerja,negatif
29/03/2025,tiktok,rudi.rudiansyah75,0,dukung,positif
28/03/2025,tiktok,trisnaclub,0,,netral
04/04/2025,tiktok,poerba.r,0,laksana,negatif
29/03/2025,tiktok,jumantok5039,0,warga oke gas oke gas oke gas dengar pidato,negatif
28/03/2025,tiktok,ulu8542,0,anaktdk lapar tua susah cari kerja,negatif
28/03/2025,tiktok,aone7778,0,memang makan gratis urus,negatif
28/03/2025,tiktok,abangdapamungkas,0,hadeh,negatif
30/03/2025,tiktok,brando02943,0,daerah anak sekolah makan gratis,negatif
28/03/2025,tiktok,wongcriant,0,nggedabrus,negatif
12/05/2025,tiktok,nadinputri12_,0,pikir tua buka lapang kerja banyak orangtuanya mudah cari uang anak makan gizi,negatif
29/03/2025,tiktok,kypagean,0,kampung makn gin mohon,negatif
28/03/2025,tiktok,beny.wardani,0,diut hambur lebibih didik gratis akn anak lapar sekian makan,negatif
28/03/2025,tiktok,semogasukses222,0,kampanye wowo,netral
08/05/2025,tiktok,beben_adanya,0,mantap,positif
31/03/2025,tiktok,kemban9_pete,0,ribu gizi mna,negatif
29/03/2025,tiktok,rezsalah19,0,tidak apa apa masa sekolah tinggal makan,negatif
28/03/2025,tiktok,ronicr47,0,lauk cuman tempe telur,negatif
29/03/2025,tiktok,junbuan07,0,mmng mkan gizi anak orang tua mkan cari kerja sulit,negatif
05/05/2025,tiktok,user7815144830056,0,halmahera selatan obi barat,negatif
30/03/2025,tiktok,yanmangar,0,omong jokowi,negatif
06/04/2025,tiktok,gus.hendri,0,daerah mna terima makan gratis,negatif
14/04/2025,tiktok,bennybravo2021,0,beda tipis mulyono,negatif
29/03/2025,tiktok,ants.120,0,bukti tempat makan tu,negatif
28/03/2025,tiktok,farhan1236155,0,mbg kejar tumbuh anak bangsa alami gizi lanjut mbg,positif
28/03/2025,tiktok,koncoe1985,0,target anggur ortunya juta,negatif
28/03/2025,tiktok,suyitno.benjol,0,,negatif
29/03/2025,tiktok,bahtiar8751,0,coba bukti visi misi buka lapang kerja,negatif
28/03/2025,tiktok,donilpk,0,tolong fokus makan gratis fokus ekonomi masyarakat butuh makan gratis ekonomi stabil ekonomi rakyat susah bahas makan gratis,negatif
29/03/2025,tiktok,hasmar911,0,mantaap maju,positif
23/04/2025,tiktok,sollifaa,0,pidato melulu,negatif
28/03/2025,tiktok,taufikdjaelani0,0,cari makan akal rakyat malas,negatif
28/03/2025,tiktok,halimatusadiah472,0,maju program prabowo moga sukses depan,positif
29/03/2025,tiktok,aldobarettoooo,0,tuju,positif
28/03/2025,tiktok,damanhuri612,0,silah,positif
28/03/2025,tiktok,mulyawanthiawo,0,narasi wowo kasih anak mu makan gizi gratis uangya rakyat nama kantong wowo pokok jalan program rakyat tidak punya kerja,negatif
28/03/2025,tiktok,musharudin1,0,anak nesia makan gizi butuh butuh lapang kerja modal usaha tua butuh,negatif
28/03/2025,tiktok,singgelmom451,0,program indonesia indonesia emas laksana,positif
28/03/2025,tiktok,m.barlianmumtaz23,0,sehat abah,negatif
28/03/2025,tiktok,hendrimajik,0,kayak mulyono jilid,negatif
31/03/2025,tiktok,user1469735123881,0,,positif
29/03/2025,tiktok,iman.payan,0,moga presiden prabowo sukses bawa nkri sejahtera mohon presiden prabowo selamat honorer daerah phk masal nkri,positif
28/03/2025,tiktok,ibulilis174,0,mantap perabowo residen ssngat mendukunh berterimakasi,positif
29/03/2025,tiktok,d.r.solutions2,0,keluarga papua,positif
30/03/2025,tiktok,burhana15,0,terima kasih presiden prabowo,positif
29/03/2025,tiktok,aseptrisna78,0,mantap presiden,positif
29/03/2025,tiktok,ama_esence,0,uang,negatif
28/03/2025,tiktok,santoso.jsgroup,0,contoh pidato tema,negatif
31/03/2025,tiktok,yusna.delphina.ta,0,moga sucses,positif
28/03/2025,tiktok,zia.ulhaq989,0,tiru mulyono bicara wowo,negatif
29/03/2025,tiktok,tanimulyo8975,0,,netral
28/03/2025,tiktok,beyon077,0,dalam,negatif
29/03/2025,tiktok,kalhwee,0,jahat kelamin e,negatif
01/05/2025,tiktok,hasakiii57,0,salah kerja cuci dapur sehat makan gx makan anak terima makan gratis,negatif
29/03/2025,tiktok,hyundaibalidenpasar,0,makan bilang indonesia bangun,negatif
28/03/2025,tiktok,cardova77,0,prestasi ajar mantap,positif
28/03/2025,tiktok,virtualinsanity19,0,hadeehh,negatif
03/04/2025,tiktok,boy.kasake,0,maya gaib,negatif
28/03/2025,tiktok,ir.irawadimsc,0,ngedabrus,negatif
03/06/2025,tiktok,bro.iswanto,0,mules,negatif
29/03/2025,tiktok,rdwan1g,0,sekolah datangin habis selesai,negatif
28/03/2025,tiktok,jimmyrock125,0,kali minggu makan gratis,negatif
28/03/2025,tiktok,pon.chaled,0,lebih baik kasih uang,negatif
28/03/2025,tiktok,chaidir_akbar,0,tolong,negatif
28/03/2025,tiktok,tripitaka86,0,sayang mitra mandiri susah ijin dar bgn harap evaluasi,negatif
28/03/2025,tiktok,teh.botol.sosro69,0,makan,negatif
28/03/2025,tiktok,luqmanul.hakim138,0,siswa berangkat sekolah perut kosong makane sekolah,negatif
28/03/2025,tiktok,marduaholong87,0,macacih,negatif
28/03/2025,tiktok,atthar576,0,dtempatku,negatif
28/03/2025,tiktok,luqmanul.hakim138,0,dak,negatif
23/04/2025,tiktok,ynnoon,0,program unggul,positif
29/03/2025,tiktok,bolang.gg,0,istri lahir perna makan gizi perintah,negatif
28/03/2025,tiktok,user98120813653255,0,kalimantan sepenuh makan gizi gratis,negatif
29/03/2025,tiktok,jumalispdi,0,duit susah hutang nmpuk,negatif
28/03/2025,tiktok,user70808818145131,0,mkan gratis,negatif
28/03/2025,tiktok,tgk.mur2,0,aceh,negatif
14/05/2025,tiktok,sahraninan19,0,kerja mbg rawan kerja capek,negatif
02/04/2025,tiktok,azzzique,0,dukung gaji kasihan gaji,negatif
29/03/2025,tiktok,mochuntung725,0,masak omon omon ta,negatif
28/03/2025,tiktok,user91235107666136,0,andai progam makan gratis ganti angaran bantu saudara palisntina tuju,negatif
28/03/2025,tiktok,bangagus37.2,0,lampung mkn gratis,negatif
28/03/2025,tiktok,jinwoo_065,0,uy,netral
28/03/2025,tiktok,siswopranoto79,0,terima lapor mbg sentuh sekolah nkri,negatif
28/03/2025,tiktok,mariyati0801,0,makan garatis efisiensi anggara makan malam,negatif
29/03/2025,tiktok,chengalwi,0,revolusi makan gratis bisnis gibran lebih sekolah gratis rakyat senang bahagia,negatif
28/03/2025,tiktok,iyan_siagian,0,pret,negatif
30/03/2025,tiktok,santiqbfe36,1,tular mulyono,negatif
28/03/2025,tiktok,elda90an,1,program bodoh,negatif
28/03/2025,tiktok,dedydjoy,0,tular muliyono,negatif
28/03/2025,tiktok,rindur2,0,makan mu keluar kasih tu mkn,negatif
